id_saida,id_produto,id_posicao,data,quantidade
3372,P020,B-2-05,2026-04-17,6
3373,P020,B-2-05,2026-04-17,3
3374,P001,A-1-01,2026-04-18,1
3375,P001,A-1-01,2026-04-18,6
3376,P001,A-1-01,2026-04-18,1
3377,P002,A-1-02,2026-04-18,5
3378,P002,A-1-02,2026-04-18,6
3379,P002,A-1-02,2026-04-18,9
3380,P003,A-1-03,2026-04-18,9
3381,P003,A-1-03,2026-04-18,3
3382,P003,A-1-03,2026-04-18,2
3383,P005,A-1-05,2026-04-18,1
3384,P006,A-2-01,2026-04-18,8
3385,P007,A-2-02,2026-04-18,6
3386,P007,A-2-02,2026-04-18,7
3387,P008,A-2-03,2026-04-18,7
3388,P008,A-2-03,2026-04-18,1
3389,P009,A-2-04,2026-04-18,8
3390,P009,A-2-04,2026-04-18,4
3391,P009,A-2-04,2026-04-18,4
3392,P009,A-2-04,2026-04-18,2
3393,P009,A-2-04,2026-04-18,5
3394,P009,A-2-04,2026-04-18,1
3395,P009,A-2-04,2026-04-18,9
3396,P009,A-2-04,2026-04-18,5
3397,P009,A-2-04,2026-04-18,6
3398,P009,A-2-04,2026-04-18,2
3399,P009,A-2-04,2026-04-18,1
3400,P009,A-2-04,2026-04-18,4
3401,P009,A-2-04,2026-04-18,7
3402,P009,A-2-04,2026-04-18,6
3403,P010,A-2-05,2026-04-18,5
3404,P010,A-2-05,2026-04-18,7
3405,P011,B-1-01,2026-04-18,4
3406,P011,B-1-01,2026-04-18,1
3407,P012,B-1-02,2026-04-18,3
3408,P013,B-1-03,2026-04-18,9
3409,P013,B-1-03,2026-04-18,2
3410,P013,B-1-03,2026-04-18,7
3411,P013,B-1-03,2026-04-18,5
3412,P013,B-1-03,2026-04-18,3
3413,P013,B-1-03,2026-04-18,9
3414,P014,B-1-04,2026-04-18,9
3415,P014,B-1-04,2026-04-18,1
3416,P014,B-1-04,2026-04-18,2
3417,P014,B-1-04,2026-04-18,3
3418,P014,B-1-04,2026-04-18,4
3419,P014,B-1-04,2026-04-18,9
3420,P014,B-1-04,2026-04-18,6
3421,P015,B-1-05,2026-04-18,4
3422,P016,B-2-01,2026-04-18,5
3423,P016,B-2-01,2026-04-18,9
3424,P016,B-2-01,2026-04-18,1
3425,P016,B-2-01,2026-04-18,4
3426,P016,B-2-01,2026-04-18,6
3427,P018,B-2-03,2026-04-18,5
3428,P020,B-2-05,2026-04-18,3
3429,P020,B-2-05,2026-04-18,4
3430,P020,B-2-05,2026-04-18,4
3431,P020,B-2-05,2026-04-18,8
3432,P020,B-2-05,2026-04-18,1
3433,P020,B-2-05,2026-04-18,4
3434,P001,A-1-01,2026-04-19,3
3435,P001,A-1-01,2026-04-19,5
3436,P001,A-1-01,2026-04-19,6
3437,P005,A-1-05,2026-04-19,2
3438,P006,A-2-01,2026-04-19,6
3439,P007,A-2-02,2026-04-19,2
3440,P008,A-2-03,2026-04-19,5
3441,P008,A-2-03,2026-04-19,7
3442,P008,A-2-03,2026-04-19,8
3443,P008,A-2-03,2026-04-19,3
3444,P009,A-2-04,2026-04-19,1
3445,P009,A-2-04,2026-04-19,2
3446,P009,A-2-04,2026-04-19,9
3447,P009,A-2-04,2026-04-19,7
3448,P009,A-2-04,2026-04-19,6
3449,P009,A-2-04,2026-04-19,9
3450,P010,A-2-05,2026-04-19,9
3451,P011,B-1-01,2026-04-19,1
3452,P011,B-1-01,2026-04-19,5
3453,P012,B-1-02,2026-04-19,5
3454,P012,B-1-02,2026-04-19,9
3455,P013,B-1-03,2026-04-19,9
3456,P013,B-1-03,2026-04-19,9
3457,P013,B-1-03,2026-04-19,2
3458,P014,B-1-04,2026-04-19,2
3459,P014,B-1-04,2026-04-19,7
3460,P014,B-1-04,2026-04-19,6
3461,P014,B-1-04,2026-04-19,9
3462,P014,B-1-04,2026-04-19,9
3463,P014,B-1-04,2026-04-19,2
3464,P014,B-1-04,2026-04-19,7
3465,P015,B-1-05,2026-04-19,1
3466,P016,B-2-01,2026-04-19,9
3467,P018,B-2-03,2026-04-19,6
3468,P019,B-2-04,2026-04-19,5
3469,P019,B-2-04,2026-04-19,9
3470,P019,B-2-04,2026-04-19,7
3471,P020,B-2-05,2026-04-19,5
3472,P020,B-2-05,2026-04-19,2
3473,P020,B-2-05,2026-04-19,5
3474,P020,B-2-05,2026-04-19,8
3475,P020,B-2-05,2026-04-19,2
3476,P001,A-1-01,2026-04-20,1
3477,P002,A-1-02,2026-04-20,7
3478,P003,A-1-03,2026-04-20,8
3479,P003,A-1-03,2026-04-20,3
3480,P005,A-1-05,2026-04-20,6
3481,P005,A-1-05,2026-04-20,8
3482,P006,A-2-01,2026-04-20,9
3483,P008,A-2-03,2026-04-20,3
3484,P008,A-2-03,2026-04-20,4
3485,P009,A-2-04,2026-04-20,5
3486,P009,A-2-04,2026-04-20,5
3487,P009,A-2-04,2026-04-20,7
3488,P009,A-2-04,2026-04-20,8
3489,P009,A-2-04,2026-04-20,4
3490,P009,A-2-04,2026-04-20,7
3491,P009,A-2-04,2026-04-20,4
3492,P009,A-2-04,2026-04-20,3
3493,P010,A-2-05,2026-04-20,7
3494,P010,A-2-05,2026-04-20,6
3495,P010,A-2-05,2026-04-20,5
3496,P010,A-2-05,2026-04-20,7
3497,P012,B-1-02,2026-04-20,3
3498,P012,B-1-02,2026-04-20,1
3499,P012,B-1-02,2026-04-20,8
3500,P014,B-1-04,2026-04-20,8
3501,P014,B-1-04,2026-04-20,6
3502,P014,B-1-04,2026-04-20,4
3503,P014,B-1-04,2026-04-20,8
3504,P014,B-1-04,2026-04-20,9
3505,P015,B-1-05,2026-04-20,6
3506,P016,B-2-01,2026-04-20,8
3507,P016,B-2-01,2026-04-20,5
3508,P016,B-2-01,2026-04-20,8
3509,P019,B-2-04,2026-04-20,9
3510,P020,B-2-05,2026-04-20,1
3511,P002,A-1-02,2026-04-21,6
3512,P003,A-1-03,2026-04-21,2
3513,P003,A-1-03,2026-04-21,6
3514,P007,A-2-02,2026-04-21,6
3515,P007,A-2-02,2026-04-21,7
3516,P007,A-2-02,2026-04-21,3
3517,P007,A-2-02,2026-04-21,9
3518,P008,A-2-03,2026-04-21,6
3519,P008,A-2-03,2026-04-21,1
3520,P009,A-2-04,2026-04-21,5
3521,P009,A-2-04,2026-04-21,7
3522,P009,A-2-04,2026-04-21,3
3523,P009,A-2-04,2026-04-21,2
3524,P009,A-2-04,2026-04-21,6
3525,P009,A-2-04,2026-04-21,8
3526,P009,A-2-04,2026-04-21,4
3527,P010,A-2-05,2026-04-21,8
3528,P012,B-1-02,2026-04-21,5
3529,P013,B-1-03,2026-04-21,4
3530,P013,B-1-03,2026-04-21,3
3531,P014,B-1-04,2026-04-21,1
3532,P014,B-1-04,2026-04-21,8
3533,P014,B-1-04,2026-04-21,5
3534,P014,B-1-04,2026-04-21,9
3535,P014,B-1-04,2026-04-21,5
3536,P016,B-2-01,2026-04-21,9
3537,P016,B-2-01,2026-04-21,7
3538,P016,B-2-01,2026-04-21,1
3539,P018,B-2-03,2026-04-21,5
3540,P019,B-2-04,2026-04-21,7
3541,P020,B-2-05,2026-04-21,9
3542,P020,B-2-05,2026-04-21,4
3543,P020,B-2-05,2026-04-21,9
3544,P020,B-2-05,2026-04-21,4
3545,P020,B-2-05,2026-04-21,2
3546,P020,B-2-05,2026-04-21,4
3547,P020,B-2-05,2026-04-21,6
3548,P020,B-2-05,2026-04-21,6
3549,P020,B-2-05,2026-04-21,5
3550,P002,A-1-02,2026-04-22,1
3551,P003,A-1-03,2026-04-22,3
3552,P003,A-1-03,2026-04-22,2
3553,P005,A-1-05,2026-04-22,6
3554,P009,A-2-04,2026-04-22,8
3555,P009,A-2-04,2026-04-22,3
3556,P009,A-2-04,2026-04-22,5
3557,P009,A-2-04,2026-04-22,2
3558,P009,A-2-04,2026-04-22,7
3559,P009,A-2-04,2026-04-22,8
3560,P009,A-2-04,2026-04-22,9
3561,P009,A-2-04,2026-04-22,7
3562,P013,B-1-03,2026-04-22,2
3563,P013,B-1-03,2026-04-22,4
3564,P013,B-1-03,2026-04-22,9
3565,P014,B-1-04,2026-04-22,9
3566,P014,B-1-04,2026-04-22,8
3567,P015,B-1-05,2026-04-22,4
3568,P015,B-1-05,2026-04-22,9
3569,P015,B-1-05,2026-04-22,4
3570,P015,B-1-05,2026-04-22,6
3571,P018,B-2-03,2026-04-22,6
3572,P018,B-2-03,2026-04-22,3
3573,P020,B-2-05,2026-04-22,7
3574,P020,B-2-05,2026-04-22,3
3575,P020,B-2-05,2026-04-22,4
3576,P020,B-2-05,2026-04-22,6
3577,P001,A-1-01,2026-04-23,5
3578,P001,A-1-01,2026-04-23,4
3579,P001,A-1-01,2026-04-23,3
3580,P002,A-1-02,2026-04-23,7
3581,P003,A-1-03,2026-04-23,8
3582,P003,A-1-03,2026-04-23,9
3583,P004,A-1-04,2026-04-23,8
3584,P005,A-1-05,2026-04-23,1
3585,P007,A-2-02,2026-04-23,4
3586,P007,A-2-02,2026-04-23,6
3587,P008,A-2-03,2026-04-23,4
3588,P008,A-2-03,2026-04-23,7
3589,P009,A-2-04,2026-04-23,1
3590,P009,A-2-04,2026-04-23,2
3591,P009,A-2-04,2026-04-23,5
3592,P009,A-2-04,2026-04-23,8
3593,P009,A-2-04,2026-04-23,1
3594,P009,A-2-04,2026-04-23,4
3595,P009,A-2-04,2026-04-23,4
3596,P009,A-2-04,2026-04-23,5
3597,P009,A-2-04,2026-04-23,7
3598,P009,A-2-04,2026-04-23,8
3599,P009,A-2-04,2026-04-23,6
3600,P009,A-2-04,2026-04-23,1
3601,P009,A-2-04,2026-04-23,7
3602,P009,A-2-04,2026-04-23,3
3603,P009,A-2-04,2026-04-23,6
3604,P009,A-2-04,2026-04-23,8
3605,P010,A-2-05,2026-04-23,1
3606,P010,A-2-05,2026-04-23,8
3607,P010,A-2-05,2026-04-23,7
3608,P011,B-1-01,2026-04-23,3
3609,P013,B-1-03,2026-04-23,3
3610,P014,B-1-04,2026-04-23,7
3611,P014,B-1-04,2026-04-23,3
3612,P014,B-1-04,2026-04-23,5
3613,P014,B-1-04,2026-04-23,3
3614,P014,B-1-04,2026-04-23,5
3615,P014,B-1-04,2026-04-23,3
3616,P014,B-1-04,2026-04-23,7
3617,P014,B-1-04,2026-04-23,1
3618,P014,B-1-04,2026-04-23,9
3619,P014,B-1-04,2026-04-23,9
3620,P015,B-1-05,2026-04-23,3
3621,P015,B-1-05,2026-04-23,8
3622,P015,B-1-05,2026-04-23,4
3623,P016,B-2-01,2026-04-23,6
3624,P016,B-2-01,2026-04-23,8
3625,P017,B-2-02,2026-04-23,6
3626,P018,B-2-03,2026-04-23,2
3627,P018,B-2-03,2026-04-23,2
3628,P019,B-2-04,2026-04-23,7
3629,P020,B-2-05,2026-04-23,8
3630,P020,B-2-05,2026-04-23,9
3631,P020,B-2-05,2026-04-23,7
3632,P020,B-2-05,2026-04-23,8
3633,P002,A-1-02,2026-04-24,2
3634,P003,A-1-03,2026-04-24,6
3635,P003,A-1-03,2026-04-24,7
3636,P003,A-1-03,2026-04-24,8
3637,P005,A-1-05,2026-04-24,5
3638,P008,A-2-03,2026-04-24,3
3639,P008,A-2-03,2026-04-24,2
3640,P009,A-2-04,2026-04-24,8
3641,P009,A-2-04,2026-04-24,7
3642,P009,A-2-04,2026-04-24,6
3643,P009,A-2-04,2026-04-24,2
3644,P009,A-2-04,2026-04-24,3
3645,P009,A-2-04,2026-04-24,9
3646,P009,A-2-04,2026-04-24,9
3647,P009,A-2-04,2026-04-24,5
3648,P009,A-2-04,2026-04-24,3
3649,P009,A-2-04,2026-04-24,2
3650,P009,A-2-04,2026-04-24,8
3651,P009,A-2-04,2026-04-24,6
3652,P009,A-2-04,2026-04-24,7
3653,P010,A-2-05,2026-04-24,3
3654,P010,A-2-05,2026-04-24,1
3655,P012,B-1-02,2026-04-24,8
3656,P013,B-1-03,2026-04-24,9
3657,P013,B-1-03,2026-04-24,1
3658,P014,B-1-04,2026-04-24,4
3659,P014,B-1-04,2026-04-24,5
3660,P014,B-1-04,2026-04-24,5
3661,P014,B-1-04,2026-04-24,8
3662,P014,B-1-04,2026-04-24,9
3663,P016,B-2-01,2026-04-24,7
3664,P016,B-2-01,2026-04-24,2
3665,P018,B-2-03,2026-04-24,7
3666,P020,B-2-05,2026-04-24,6
3667,P020,B-2-05,2026-04-24,4
3668,P020,B-2-05,2026-04-24,6
3669,P020,B-2-05,2026-04-24,6
3670,P020,B-2-05,2026-04-24,4
3671,P020,B-2-05,2026-04-24,6
3672,P020,B-2-05,2026-04-24,8
3673,P020,B-2-05,2026-04-24,3
3674,P020,B-2-05,2026-04-24,4
3675,P020,B-2-05,2026-04-24,1
3676,P020,B-2-05,2026-04-24,4
